user_id,signup_date,lead_source,organization_type,organization_size,expected_student_count,role_title,primary_use_case,required_features,current_solution,decision_timeframe,converted,conversion_date
USR1253,2024-03-16,Product Review Site,Higher Education,501-1000,<100,Independent Instructor,Employee Training,"Analytics & Reporting, Virtual Classroom, Content Library, Course Creation, Mobile Learning, Compliance Training",Competitor Product,1-3 months,False,
USR1254,2024-02-17,Direct Traffic,Individual Course Creator,501-1000,100-500,Independent Instructor,Academic Courses,"Integration Capabilities, Mobile Learning, Analytics & Reporting, Course Creation",Custom Built Solution,Just exploring,False,
USR1255,2024-02-05,Product Review Site,Higher Education,201-500,501-1000,Independent Instructor,Academic Courses,"Assessment Tools, Analytics & Reporting, Integration Capabilities, Mobile Learning, Course Creation, Certification Management",Basic Tools,6+ months,True,2024-02-26 04:41:53.258624
USR1256,2024-03-28,Social Media,Corporate Training,201-500,100-500,Department Head,Customer Training,"Compliance Training, Course Creation, Analytics & Reporting, Integration Capabilities",Custom Built Solution,Within 1 month,False,
USR1257,2024-01-26,Social Media,Individual Course Creator,51-200,100-500,Training Manager,Customer Training,"Course Creation, Integration Capabilities",Competitor Product,3-6 months,False,
USR1258,2024-03-20,Education Conference,Corporate Training,501-1000,100-500,Department Head,Employee Training,"Content Library, Course Creation, Assessment Tools, Virtual Classroom, Compliance Training",Custom Built Solution,Just exploring,True,2024-04-11 18:14:58.784496
USR1259,2024-02-07,Education Conference,Corporate Training,1000+,<100,Course Creator,Compliance Training,"Content Library, Analytics & Reporting, Certification Management, Course Creation, Virtual Classroom, Compliance Training",Custom Built Solution,1-3 months,False,
USR1260,2024-03-17,Education Conference,Corporate Training,1000+,<100,Course Creator,Compliance Training,"Course Creation, Content Library, Compliance Training, Virtual Classroom",Basic Tools,1-3 months,False,
USR1261,2024-01-10,Product Review Site,Higher Education,1-50,100-500,Teacher/Professor,Employee Training,"Compliance Training, Course Creation, Assessment Tools, Integration Capabilities",Custom Built Solution,Within 1 month,True,2024-02-05 04:41:32.038377
USR1262,2024-01-15,Education Conference,Higher Education,501-1000,<100,Training Manager,Professional Certification,"Certification Management, Compliance Training, Mobile Learning, Virtual Classroom",Competitor Product,1-3 months,False,
USR1263,2024-03-14,Social Media,Professional Training Provider,201-500,<100,IT Administrator,Professional Certification,"Virtual Classroom, Content Library, Analytics & Reporting",No LMS,Within 1 month,False,
USR1264,2024-02-28,Education Conference,Certification Body,51-200,501-1000,Independent Instructor,Employee Training,"Assessment Tools, Compliance Training, Analytics & Reporting, Certification Management",Competitor Product,6+ months,False,
USR1265,2024-03-16,Education Conference,Professional Training Provider,201-500,5000+,IT Administrator,Employee Training,"Compliance Training, Certification Management, Course Creation, Mobile Learning",Basic Tools,1-3 months,False,
USR1266,2024-01-16,Product Review Site,Corporate Training,51-200,100-500,Training Manager,Skills Development,"Content Library, Mobile Learning, Course Creation, Virtual Classroom",Custom Built Solution,3-6 months,True,2024-02-06 11:09:13.550835
USR1267,2024-02-16,Google Search,Higher Education,201-500,501-1000,Training Manager,Professional Certification,"Analytics & Reporting, Content Library, Assessment Tools, Mobile Learning, Course Creation, Integration Capabilities",No LMS,Within 1 month,False,
USR1268,2024-02-03,Product Review Site,Corporate Training,1-50,100-500,Course Creator,Employee Training,"Assessment Tools, Compliance Training, Integration Capabilities, Virtual Classroom, Course Creation",No LMS,3-6 months,False,
USR1269,2024-02-17,Product Review Site,Higher Education,1000+,<100,HR Manager,Professional Certification,"Mobile Learning, Assessment Tools, Integration Capabilities, Compliance Training, Virtual Classroom",No LMS,Within 1 month,True,2024-03-13 13:04:51.997732
USR1270,2024-01-25,Social Media,Higher Education,201-500,100-500,Course Creator,Academic Courses,"Course Creation, Assessment Tools, Analytics & Reporting, Content Library",Competitor Product,1-3 months,False,
USR1271,2024-03-28,Social Media,Certification Body,1000+,501-1000,HR Manager,Customer Training,"Mobile Learning, Analytics & Reporting, Compliance Training, Certification Management, Assessment Tools",No LMS,6+ months,False,
USR1272,2024-01-14,Google Search,Higher Education,51-200,100-500,Course Creator,Skills Development,"Virtual Classroom, Mobile Learning, Course Creation, Content Library",Custom Built Solution,Within 1 month,False,
USR1273,2024-02-15,Referral,Corporate Training,1-50,100-500,HR Manager,Skills Development,"Content Library, Analytics & Reporting, Compliance Training, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1274,2024-03-07,Education Conference,Individual Course Creator,201-500,100-500,IT Administrator,Professional Certification,"Course Creation, Content Library, Integration Capabilities, Certification Management, Mobile Learning",Custom Built Solution,Within 1 month,False,
USR1275,2024-01-05,Referral,K-12 School,1000+,100-500,IT Administrator,Customer Training,"Course Creation, Assessment Tools, Virtual Classroom, Integration Capabilities, Mobile Learning",No LMS,3-6 months,True,2024-01-25 12:04:14.288302
USR1276,2024-03-27,Product Review Site,Individual Course Creator,1-50,<100,HR Manager,Customer Training,"Integration Capabilities, Virtual Classroom, Course Creation, Compliance Training, Certification Management",Basic Tools,3-6 months,False,
USR1277,2024-03-03,Google Search,Professional Training Provider,501-1000,5000+,Training Manager,Skills Development,"Virtual Classroom, Course Creation, Assessment Tools",Basic Tools,3-6 months,True,2024-03-29 19:17:52.919786
USR1278,2024-03-14,Product Review Site,Higher Education,501-1000,501-1000,Teacher/Professor,Skills Development,"Content Library, Course Creation, Analytics & Reporting",No LMS,Within 1 month,True,2024-04-08 04:27:17.096436
USR1279,2024-03-26,Direct Traffic,Corporate Training,51-200,1000-5000,HR Manager,Skills Development,"Content Library, Integration Capabilities, Certification Management, Assessment Tools, Virtual Classroom, Course Creation",Custom Built Solution,Within 1 month,True,2024-04-24 18:46:47.022768
USR1280,2024-03-30,Social Media,Corporate Training,51-200,1000-5000,Department Head,Professional Certification,"Integration Capabilities, Virtual Classroom, Mobile Learning, Assessment Tools",Custom Built Solution,1-3 months,False,
USR1281,2024-01-26,Referral,Individual Course Creator,501-1000,1000-5000,Training Manager,Skills Development,"Certification Management, Mobile Learning, Content Library, Assessment Tools",No LMS,3-6 months,False,
USR1282,2024-02-29,Google Search,Higher Education,51-200,1000-5000,Teacher/Professor,Professional Certification,"Integration Capabilities, Compliance Training, Analytics & Reporting",Competitor Product,3-6 months,False,
USR1283,2024-03-13,Product Review Site,K-12 School,51-200,100-500,HR Manager,Compliance Training,"Certification Management, Content Library, Integration Capabilities",Basic Tools,Within 1 month,False,
USR1284,2024-03-23,Direct Traffic,Higher Education,201-500,501-1000,Training Manager,Compliance Training,"Integration Capabilities, Certification Management, Compliance Training, Virtual Classroom, Assessment Tools",No LMS,Within 1 month,False,
USR1285,2024-02-04,Google Search,K-12 School,201-500,100-500,Training Manager,Professional Certification,"Virtual Classroom, Assessment Tools, Course Creation, Content Library",Custom Built Solution,6+ months,False,
USR1286,2024-03-12,Product Review Site,Individual Course Creator,201-500,<100,HR Manager,Employee Training,"Mobile Learning, Course Creation, Compliance Training, Certification Management, Assessment Tools",Custom Built Solution,1-3 months,False,
USR1287,2024-03-15,Product Review Site,Certification Body,1000+,5000+,Course Creator,Customer Training,"Mobile Learning, Compliance Training, Certification Management, Assessment Tools",Basic Tools,Within 1 month,False,
USR1288,2024-02-07,Social Media,Certification Body,201-500,5000+,Course Creator,Customer Training,"Certification Management, Content Library, Virtual Classroom, Course Creation, Analytics & Reporting",No LMS,Within 1 month,False,
USR1289,2024-02-28,Referral,Corporate Training,1000+,501-1000,Independent Instructor,Employee Training,"Compliance Training, Analytics & Reporting, Certification Management",Basic Tools,Just exploring,True,2024-03-24 00:18:56.023340
USR1290,2024-02-26,Social Media,Higher Education,51-200,<100,HR Manager,Skills Development,"Assessment Tools, Compliance Training, Certification Management",Basic Tools,1-3 months,True,2024-03-16 02:34:52.112567
USR1291,2024-03-21,Social Media,Professional Training Provider,1000+,100-500,HR Manager,Professional Certification,"Course Creation, Content Library, Compliance Training, Assessment Tools",No LMS,1-3 months,False,
USR1292,2024-02-02,Direct Traffic,Corporate Training,1000+,501-1000,Department Head,Academic Courses,"Mobile Learning, Compliance Training, Assessment Tools, Course Creation, Analytics & Reporting",Basic Tools,6+ months,False,
USR1293,2024-02-25,Referral,Certification Body,201-500,1000-5000,Training Manager,Academic Courses,"Integration Capabilities, Assessment Tools, Course Creation, Certification Management",Basic Tools,3-6 months,False,
USR1294,2024-01-12,Social Media,Corporate Training,1000+,501-1000,Course Creator,Professional Certification,"Compliance Training, Certification Management, Assessment Tools, Content Library, Analytics & Reporting",No LMS,Within 1 month,False,
USR1295,2024-03-13,Social Media,Corporate Training,1000+,1000-5000,HR Manager,Academic Courses,"Integration Capabilities, Virtual Classroom, Certification Management, Mobile Learning",Competitor Product,1-3 months,True,2024-04-05 00:47:33.952114
USR1296,2024-03-02,Product Review Site,Professional Training Provider,201-500,5000+,Department Head,Skills Development,"Certification Management, Course Creation, Integration Capabilities, Mobile Learning, Compliance Training, Assessment Tools, Content Library",No LMS,6+ months,False,
USR1297,2024-02-25,Social Media,Professional Training Provider,1-50,501-1000,HR Manager,Academic Courses,"Virtual Classroom, Course Creation, Analytics & Reporting, Integration Capabilities",Competitor Product,1-3 months,False,
USR1298,2024-01-21,Social Media,Certification Body,201-500,501-1000,Independent Instructor,Professional Certification,"Integration Capabilities, Analytics & Reporting, Compliance Training, Virtual Classroom, Content Library",Competitor Product,3-6 months,False,
USR1299,2024-01-04,Education Conference,K-12 School,51-200,5000+,HR Manager,Compliance Training,"Course Creation, Assessment Tools, Integration Capabilities",Basic Tools,Just exploring,False,
USR1300,2024-01-27,Google Search,Certification Body,501-1000,100-500,Independent Instructor,Customer Training,"Content Library, Certification Management, Integration Capabilities",No LMS,Within 1 month,False,
USR1301,2024-01-15,Product Review Site,Certification Body,51-200,501-1000,Department Head,Skills Development,"Certification Management, Virtual Classroom, Compliance Training, Assessment Tools, Analytics & Reporting, Content Library",No LMS,6+ months,False,
USR1302,2024-02-03,Google Search,Higher Education,1000+,<100,HR Manager,Customer Training,"Mobile Learning, Course Creation, Compliance Training, Certification Management, Virtual Classroom, Content Library",Custom Built Solution,Within 1 month,False,
USR1303,2024-03-21,Education Conference,Individual Course Creator,1000+,100-500,IT Administrator,Employee Training,"Compliance Training, Analytics & Reporting, Certification Management, Course Creation, Integration Capabilities",No LMS,3-6 months,False,
